,orig_lambda_H_D,orig_lambda_ICU_D,new_lambda_H_D,new_lambda_ICU_D,penalty,rse,age_group
52,0.004350736278447122,0.002959927140255009,0.004706433064977791,0.0032019175769930873,10000000.0,5.0428155825462415,age_group_50_59
53,0.004350736278447122,0.002959927140255009,0.004390441349736028,0.0029869396067876254,100000000.0,5.376783761730895,age_group_50_59
54,0.008433734939759036,0.005737704918032787,0.011886741050619319,0.00808688120656888,0.0,6.975162855243148,age_group_60_69
55,0.008433734939759036,0.005737704918032787,0.011886725217102184,0.008086870434585912,10.0,6.975162855336436,age_group_60_69
56,0.008433734939759036,0.005737704918032787,0.011886582719651992,0.008086773489599306,100.0,6.9751628613353045,age_group_60_69
57,0.008433734939759036,0.005737704918032787,0.011885158329721462,0.008085804437433453,1000.0,6.975163431668981,age_group_60_69
58,0.008433734939759036,0.005737704918032787,0.011870979208432643,0.008076157986064831,10000.0,6.97521970176366,age_group_60_69
59,0.008433734939759036,0.005737704918032787,0.01173534230261696,0.007983880418993505,100000.0,6.980402816872818,age_group_60_69
60,0.008433734939759036,0.005737704918032787,0.0108011411095786,0.007348317312254294,1000000.0,7.23965022534468,age_group_60_69
61,0.008433734939759036,0.005737704918032787,0.009051928782395764,0.006158279417531544,10000000.0,8.61910878755721,age_group_60_69
62,0.008433734939759036,0.005737704918032787,0.008507424055689917,0.005787837677231665,100000000.0,9.224050289405477,age_group_60_69
63,0.014056224899598393,0.009562841530054643,0.016989171709077305,0.01155820698240505,0.0,15.694046227727977,age_group_70_79
64,0.014056224899598393,0.009562841530054643,0.01698916065743938,0.011558199463667772,10.0,15.694046227756754,age_group_70_79
65,0.014056224899598393,0.009562841530054643,0.016989061373275875,0.011558131917884405,100.0,15.69404622937213,age_group_70_79
66,0.014056224899598393,0.009562841530054643,0.01698806855678699,0.01155745647715836,1000.0,15.694046379825988,age_group_70_79
67,0.014056224899598393,0.009562841530054643,0.01697817755190453,0.011550727350885867,10000.0,15.69406121295177,age_group_70_79
68,0.014056224899598393,0.009562841530054643,0.016882818198639245,0.011485851725303748,100000.0,15.695447333605783,age_group_70_79
69,0.014056224899598393,0.009562841530054643,0.01618732335478412,0.011012687200385916,1000000.0,15.773486020069177,age_group_70_79
70,0.014056224899598393,0.009562841530054643,0.014672050261360375,0.009981804686007466,10000000.0,16.345559404566927,age_group_70_79
71,0.014056224899598393,0.009562841530054643,0.014132152020204495,0.009614496866204695,100000000.0,16.674474951928953,age_group_70_79
72,0.02115127175368139,0.014389799635701275,0.022014638428591162,0.014977172045680873,0.0,37.98590268485707,age_group_80_plus
73,0.02115127175368139,0.014389799635701275,0.02201463721078449,0.014977171217173057,10.0,37.98590268485895,age_group_80_plus
74,0.02115127175368139,0.014389799635701275,0.02201462626737597,0.01497716377206726,100.0,37.98590268489389,age_group_80_plus
75,0.02115127175368139,0.014389799635701275,0.022014516754054782,0.014977089267102844,1000.0,37.9859026870457,age_group_80_plus
76,0.02115127175368139,0.014389799635701275,0.022013423228905572,0.014976345311468546,10000.0,37.985902888249875,age_group_80_plus
77,0.02115127175368139,0.014389799635701275,0.022002638376333736,0.014969008075702459,100000.0,37.985922373242566,age_group_80_plus
78,0.02115127175368139,0.014389799635701275,0.0219079800062812,0.01490460934853557,1000000.0,37.98745687603247,age_group_80_plus
79,0.02115127175368139,0.014389799635701275,0.021509587194218385,0.014633571615738738,10000000.0,38.02073342597058,age_group_80_plus
80,0.02115127175368139,0.014389799635701275,0.02120846277622884,0.014428708282188474,100000000.0,38.07458568740075,age_group_80_plus
